AREA;Equip.;Subconjunto;Data/Hora Início;Data/Hora Fim;Duração (min);Tipo Parada;Razão Parada;Comentários;Tipo AF;Status;Responsável;ID AF;Path
REF;;;03/04/2025 22:16;03/04/2025 23:22;66;MECANICA;A 1 - AJUSTE INADEQUADO;"problema na pressão da válvula do LHC, foi trocado o engate da mangueira da vauvula
manutenção: ocorrência :baixa pressão do sistema LHC
causa: luva de união danificada
ação: Procurado vazamento no sistema LHC e substituido luva apos identificação.";MINI RCA;Concluído;Roni, Nathalia, Hesli e Marcos Paulo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\11-NOVEMBRO\20241120-1_RCA_CCL_ Perda De Corte Trimmer Entrada Devido Folga Cardan - CAD CON.xlsm
REF;;;18/04/2025 17:35;18/04/2025 20:56;201;ELETRICA;A 4 - SOBRECARGA;"Baixa vazão de cloro , derreteu MAX FLOW tivemos que abortar vazamento , completar banho , fazer novo tratamento para vazar novamente.
 OBS.: APESAR DA MANUTENÇÃO TER ATUADO RAPIDAMENTE E EFETUADO A TROCA DA PEÇA COM PROBLEMAS, O DOWN TIME FICOU MUITO GRANDE POR CONTA DE TODO O TEMPO QUE FOI PERDIDO AO INTERROMPER O VAZAMENTO E AS PONTAS DE PLACAS NÃO CONTAREM COMO PLACAS PRODUZIDAS.
manutenção";MINI RCA;Concluído;Cruyff, Tiago, Jonas, Gambi, Luan e Vinícius;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\11-NOVEMBRO\20241123-1_RCA_CCL_Estágio 4 - Labirinto Pegando Na Parte Inferior Da Ponta Do Eixo l. Op - CC.xlsm
REF;;;20/04/2025 16:48;20/04/2025 18:32;104;MECANICA;A 1 - DESALINHAMENTO;"Ao preparar a mesa para primeiro vazamento o operador percebeu que o espigão estava desalinhado sendo assim acionou a manutenção para reparo gerando o atraso. O.S.:98197
Manutenção: O espigão estava desalinhado, foi suspendido o castelo, reestabelecer o alinhamento, no entanto não surtiu efeito. Foi necessário ser retirado a mesa completa para alinha o espigão. Após ajustes foi liberado a mesa.";MINI RCA;Concluído;Roni, Rafael e Carolina;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\12-DEZEMBRO\20241204-1_MiniRCA_CCL_Vazamento De Óleo Na Unidade Hidráulica Do Coater - CAD CON.xlsm
REF;;;21/04/2025 04:06;21/04/2025 05:06;60;MECANICA;A 1 - AJUSTE INADEQUADO;troca do molde posição 7,devido a diferença de vazão fora do especificado .;MINI RCA;Concluído;Roni, Maicon, Matheus e Carolina;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\12-DEZEMBRO\20241205-1_RCA_CCL_Alta Temperatura Na UH Do Coater - CAD CON.xlsm
REF;;;23/04/2025 10:38;23/04/2025 11:38;60;MECANICA;A 1 - DETERIORADO;processo parou a maquina para verificar filtrinhos, nivelamento de moldes, medição de agua da cabeceira devido variação de vazão de água - Confiabilidade de moldes;MINI RCA;Concluído;Roni, Maicon, Rafael e Carolina;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\12-DEZEMBRO\20241210-1_MiniRCA_CCL_Quebra Do Acoplamento Do Bridle 3 - CAD CON.xlsm
REF;;;25/04/2025 06:35;25/04/2025 08:04;89;ELETRICA;A 4 - SENSOR RUIM;Tampa do ACD abriu tendo que abortar a partida de  vazamento;MINI RCA;Concluído;Danilo, Fabiano e Vanessa;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\CCL\12-DEZEMBRO\20241211-1_RCA_CCL_Falha Nos Termopares Do RTO - CAD CON.xlsm
REF;;;27/04/2025 14:13;27/04/2025 16:10;117;MECANICA;A 1 - DESALINHAMENTO;"MECÂNICO AJUSTANDO NIVELAMENTO DE MESA E MOLDES
Manutenção:
Passado teodolito nas sapatas, e calçado as sapatas para ajustar nivelamento, passado teodolito novamente e liberado.";MINI RCA;Concluído;Rafael;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\Forno 8\20240731_Forno8_RCA_MEC_Principio de Incêndio no Forno 8 (em andamento) - MAPEADA.xlsm
REF;;;02/05/2025 09:38;02/05/2025 10:53;75;ELETRICA;A 4 - TEMPERATURA INADEQUADA;Não atingiu temperatura no final do ciclo, de fusão, carregou 53ton, foi feito limpeza na fusão anterior.;MINI RCA;Concluído;Cruyff, Tiago, Rafael e André Vilela;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\01-JANEIRO\20240104_MEC_PC_MiniRCA_ Vazamento na vala de entrada CONCLUIDO E CADASTRADO.xlsm
REF;;;12/05/2025 13:01;12/05/2025 14:11;70;ELETRICA;A 4 - DESARME;"sapata do barramento fechou curto, no mesmo momento fechou linha c e linha D e mais a linha E, retirando placas da linha C com a Ponte 25Ton e da linha D com a Ponte 29Ton., porém a Ponte 29Ton apresentou o mesmo Problema da Ponte ferro atrasando a retirada da linha D e da linha E.
Ocorrência: sapata saiu de posição
causa: tensão na mola da sapata
Ação: Ajustado sapata";MINI RCA;Concluído;Vanessa, Chinaqui e José Carlos;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\01-JANEIRO\20240105_MEC_PC_RCA_Revestimento do rolete superior de entrada danificado CONCLUIDA E CADASTRADA.xlsm
REF;;;12/05/2025 21:10;12/05/2025 23:47;157;MECANICA;A 1 - TRAVAMENTO;Ao fazer nivelamento do moldes , mecânico esqueceu de desbloquear o platen, cabo ficou em frente o sensor liberando permissível , ocasionando aborto de vazamento;MINI RCA;Concluído;Vanessa, Maicon e Rafael;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\01-JANEIRO\20240111_MEC_PC_MiniRCA_Travamento do cilindro da mesa de saída CONCLUIDA E CADASTRADA.xlsm
REF;;;31/05/2025 15:24;31/05/2025 16:25;61;ELETRICA;A 4 - DESARME;"Falha na operação do RFI, manutenção atuo na liberação
manutenção:falha: desarme do disjuntor do plc 
           causa: cabo enroscou no parafuso do redutor do pivo rompendo o cabo desarmando o disjuntor do plc parando o rfi 
 ação: feito a emenda do cabo rompido fixando os cabos para não enroscar no parafuso testado e liberado para operação.";MINI RCA;Concluído;Vanessa, Anderson, Alex e Vinícius;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\01-JANEIRO\20240119_MEC_PC_MiniRCA_tesoura de saida CONCLUIDO E CADASTRADA.xlsm
REF;;;05/06/2025 16:00;05/06/2025 17:07;67;MECANICA;A 1 - VAZAMENTO DE AR / ÓLEO / LÍQUIDO;Com 3.800 mm de placa começou a baixar o nível de metal nos lasers 1 , 2 e 3, verificamos o caminho do metal estava ok, acionamos a manutenção para fazer a verificação e estava com vazamento de óleo na unidade hidráulica do holder. Precisou esperar fazer o reparo e os testes com o holder vazio para assim o melter poder transferir.;MINI RCA;Concluído;Vanessa, Roni, Jonas, Luan, Marcos Paulo e Rafael;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\01-JANEIRO\20240122_MiniRCA_PC_Quebra do acoplamento bridle 5 CONCLUIDO E CADASTRADO.xlsm
REF;;;10/06/2025 11:52;10/06/2025 21:00;548;MECANICA;A 1 - FRATURADO / RACHADO;quebra da hélice do exaustor;CAPA;Concluído;Roni, Maicon, Tiago, Everton, Marcos Paulo e Vinícius;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\02-FEVEREIRO\20240206_MEC_PC_RCA_Desgaste Chaparia Coil Car Saida CONCLUIDA E CADASTRADA.xlsm
REF;;;20/06/2025 09:22;20/06/2025 12:18;176;MECANICA;A 1 - ENTUPIMENTO;foi necessário , abortar o vazamento devido a falta de passagem de cloro e argônio no rotor 1 do snif;MINI RCA;Concluído;Roni, Marcos Paulo, Everton, Jonas e Wander;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\09-SETEMBRO\20240912_MiniRCA_PC_Troca do Rolete Inferior de Saída - REMOVIDA.xlsm
REF;;;21/06/2025 06:20;21/06/2025 09:57;217;MECANICA;A 1 - DESGASTE;"PROBLEMAS COM A ROSCA DO ROTOR DO RFI / MANUTENÇÃO ATUANDO / TIVEMOS QUE TRATAR NOVAMENTE DEVIDO NÃO TER TRATADO NA FLUXAÇÃO ANTERIOR.
Manutenção- Ocorrência:Sobra de sal no reservatório do RFI no final da fluxação.
Causa: Rosca de sal travada (não deu alarme)
Ação: Desmontada e feita limpeza na rosca de sal, testado e liberado.";MINI RCA;Concluído;Vanessa, Roni, Jonas, Luan, Everton e André Vilela;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PKL\02-FEVEREIRO\20240208_ELE_PKL_RCA_FALHA SENSOR COIL CAR 2 CONCLUIDO E CADASTRADO.xlsm
REF;;;23/06/2025 05:12;23/06/2025 07:36;144;ELETRICA;A 4 - DESARME;o RFI apresentou falha em geral, não permitindo o inicio da fluxação..eletricista atuando..;MINI RCA;Concluído;Vanessa, Tiago e Gambi;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PKL\02-FEVEREIRO\20240226_MEC_PKL_RCA_Coil Car 2 Roda Saiu do Trilho - CADASTRADO E CONCLUÍDO.xlsm
REF;;;24/06/2025 15:52;24/06/2025 18:30;158;MECANICA;A 1 - PRESSÃO INADEQUADA;FALHA NO PLATEM NA PARTIDA DE VAZAMENTO VINDO ABORTAR ...  TEVE QUE FAZER SIMULADO ...;MINI RCA;Concluído;Vanessa, Roni, André Vilela e Marcos Paulo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PKL\08-AGOSTO\20240831_ELE_PKL_RCA_Mesa OS3 - CADASTRADO E CONCLUÍDO.xlsm
REF;;;24/06/2025 17:07;24/06/2025 18:38;91;MECANICA;A 1 - TRAVAMENTO;"Ventilador de resfriamento do MLC travado, feito a troca do ventilador.
MANUTENÇÃO: OCORRÊNCIA: DESARME DO VENTILADOR DA CALHA MÓVEL
CAUSA: ROTAÇÃO DO VENTILADOR PESADA 
AÇÃO: FEITO A TROCA DO VENTILADOR E LIBERADO";MINI RCA;Concluído;Roni, Lucas, Anderson, Alex e Brazileu;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PKL\09-SETEMBRO\20240917_MiniRCA_PKL_MEC_Hopper Travando ao Descer - CADASTRADO E CONCLUÍDO.xlsm
REF;;;05/07/2025 00:31;05/07/2025 01:42;71;ELETRICA;A 5 - AGUARDANDO MELTER;"PONTE 65TON. ATRASO NA PRIMEIRA CAÇAMBADA E NA SEGUNDA TAMBEM.
Manutenção: Ocorrência: Atraso no carregamento do forno Melter B1 (Turno Anterior).
Causa: Quebra do pantógrafo da fase R devido a barramento desalinhado.
Ação: Trocado barras de celeron e instalado suporte para sustentação.";MINI RCA;Concluído;Cruyff, Johny, Vinicius e André Vilela;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PKL\11-NOVEMBRO\20241119_ELE_PKL_RCA_Carro Transporte de Bobina Sem Movimento - CAD CON.xlsm
REF;;;45848,48681;10/07/2025 13:14;93;ELETRICA;A 5 - AGUARDANDO MELTER;Ponte 50 quebrou no poço de caçamba com a caçamba elevada , não sendo possível colocar o cadinho que faltava no Melter B1 , e nem movimentar a maquina de esquimar para fazer tratamento do mesmo.;MINI RCA;Concluído;Vanessa, Tiago e Larissa;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PKL\11-NOVEMBRO\RQA PKL 17.11\20241117_RQA_PKL_MEC_ Queda de Bobina do Coil Car 1 - MAP.xlsm
REF;;;12/07/2025 01:57;12/07/2025 03:57;120;ELETRICA;A 4 - DESARME;"ABORTO DEVIDO O DESARME DO COMANDO DAS BOMBAS.
Manutenção: Ocorrência: Aborto por nível alto do poço
Causa: Alimentação do comando do retorno de bombas de água quente e hidráulica fora, devido a contatora de entrada estar fora
Ação: Verificado todo o CCM em busca do circuito de feedback de retorno das bombas e feito ligação da contatora auxiliar do CCM de entrada";MINI RCA;Concluído;Anderson, Alex e Vanessa;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PONTE 4B\20240906-MinRCA-RM4 - Travamento Eixo Motor Translação Lado Vão 3 - MAPEADA.xlsx
REF;;;15/07/2025 20:35;15/07/2025 21:44;69;MECANICA;A 1 - TRAVAMENTO;"TRAVAMENTO DA ROSCA DE SAL DO RFI POR 2 VEZES.
manutenção=
ocorrência: alarme de falha no inversor da rosca de sal
causa:rosca de sal entupida
ação: desobstruído rosca de sal e drenado o reservatório";MINI RCA;Concluído;Lucas, Anderson, Giullia, Alex e Roni;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RL\01-JANEIRO\20240111_ELE_RL_MiniRCA_Falha de Comunicação do Painel de Entrada - MAPEADA.xlsm
REF;;;17/07/2025 17:32;17/07/2025 19:53;141;MECANICA;A 1 - DESGASTE;"aborto de vazamento devido quebra do rotor 1 do snif.
manutenção=
ocorrência: quebra do rotor 1 do snif
causa: quebra do eixo de grafite
ação:retirado o motoredutor do conjunto quesaiu e colocado no conjunto que iria entrar e feito a troca do rotor";MINI RCA;Concluído;Roni, Giullia, Lucas e Marcos Paulo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RL\03-MARCO\20240308_MEC_RL_MiniRCA_Vazamento na Conexão da Tubulação Coil Car Saida - CADASTRADO E CONCLUÍDO.xlsm
REF;;;20/07/2025 07:33;20/07/2025 09:51;138;MECANICA;A 1 - PRESSÃO INADEQUADA;"Manutenção: Aborto de vazamento por baixa pressão de água as 06:30h 
Causa: Em análise
Ação: Limpeza dos transmissores de pressão da água e realizado retro lavagens no filtro Back wash.";MINI RCA;Concluído;Wander, Vinícius, Hesli e Vanessa;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\03-MARCO\20240309_ELE_PC_MiniRCA_Bomba do Reservatório da Oleadeira Não Liga - MAPEADA.xlsm
REF;;;28/07/2025 10:03;28/07/2025 11:29;86;ELETRICA;A 4 - DESARME;"QUEBRA DO PANTÓGRAFO DA PONTE ROLANTE.
Manutenção: Ocorrência: Desarme do barramento no vão da linha E (as 3 pontes estavam no mesmo vão)
Causa: Quebra do pino da sapata, fechando curto entre as fases S e T.
Ação: Retirado o pantógrafo danificado da fase S";MINI RCA;Concluído;Vanessa, José Carlos, Anderson e Alex;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\05-MAIO\20240511_MEC_PC_RCA_Falha no Refilador Side Trimmer CONCLUÍDA e CADASTRADA.xlsm
REF;;;30/07/2025 17:21;30/07/2025 18:47;86;MECANICA;A 5 - AGUARDANDO MELTER;"atraso no carregamento.
MANUTENÇÃO
OCORRENCIA:DESARME DO BARRAMENTO
CAUSA: QUEBRA DA BASE DO PANTOGRAFO, CURTO CIRCUITO NO BARRAMENTO
AÇÃO:SOLDADO BASE DO PANTOGRAFO E NORMALISADO SAPATA";MINI RCA;Concluído;Jonas, Luan e Vanessa;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\05-MAIO\20240515_MEC_PC_RCA_ Rolete inferior de entrada da oleadeira CONCLUIDA e CADASTRADA.xlsm
REF;;;03/08/2025 04:15;03/08/2025 06:06;111;MECANICA;A 1 - ENTUPIMENTO;"Faltou cloro nos rotores do ACD.
manut:
ocorrência: não estava passando cloro 
causa: em analise 
Ação: feito inspeção nas válvulas , feito testes , trocado filtro de cloro";MINI RCA;Concluído;Vanessa, Roni, Anderson e Lucas ;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\06-JUNHO\20240606_ELE_PC_RCA_Falha Drives Bridle 1 e Refilador Concluída e Cadastrada.xlsm
REF;;;07/08/2025 20:49;07/08/2025 22:42;113;MECANICA;A 1 - FRATURADO / RACHADO;"Colocar RFI para tratamento e estava com rotação baixa e fazendo barulho foi acionado mecânico para avaliação e a correia desgastada feito a troca do mesmo. Porem teve que esquentar o banho para poder fazer novo tratamento visto que quando começou o problema já estava mais na metade do tratamento.
Manut.
Ocorrência: Ruído excessivo e rotação baixa
Causa: Correia gasta
Ação: troca da correia.";MINI RCA;Concluído;Vanessa, Roni e Victor ;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\07-JULHO\20240718_MEC_PC_MiniRCA_Falha no corte do refilador lado operador - CONCLUÍDO E CADASTRADO.xlsm
REF;;;16/08/2025 02:56;16/08/2025 04:10;74;MECANICA;A 1 - FALHA INTERMITENTE;"FALHA NO SISTEMA DE EXAUSTOR DE VAPOR DO DCE GERANDO MUITO VAPOR DURANTE VAZAMENTO TENDO QUE ABORTAR O VAZAMENTO MECANICO  ATUANDO  JUNTO DA OPERAÇÃO ...

Ocorrência: Excesso de vapor no dc durante vazamento

Causa: Em investigação

Ação: Realizado a inspeção no sistema, verificado sistema de drenagem, inspeção do exaustor.";MINI RCA;Concluído;Vanessa e Wander;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\07-JULHO\20240726_MEC_PC_MiniRCA_Quebra do acoplamento do bridle 7 saída - MAPEADA.xlsm
REF;;;18/08/2025 10:00;18/08/2025 16:33;393;MECANICA;A 1 - RASGADO CORTADO;Membrana do embolo da valvula pulsante perfurada, causando perda de eficiencia e pressão da agua.;RCA;Concluído;Vilela, Brasileu, Roni e Vanessa;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\07-JULHO\20240729_MEC_PC_RCA_Quebra do acoplamento do bridle 5 saída - CONCLUÍDO E CADASTRADO.xlsm
REF;;;21/08/2025 23:51;22/08/2025 01:43;112;ELETRICA;A 4 - DESARME;"queimou o inversor do RFI
Manutenção: Ocorrência: Falha no inversor do braço.
Causa: Queima do inversor do motor do braço
Ação: Trocado inversor de frequência";MINI RCA;Concluído;Vanessa, Danilo e Fabiano;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\08-AGOSTO\20240808_PC_MEC_RCA Escape de Refiles no Refilador - MAPEADA.xlsm
REF;;;22/08/2025 12:08;22/08/2025 13:25;77;ELETRICA;A 4 - CURTO CIRCUITO;"curto circuito no carro do pórtico .
manutenção: ocorrencia: portico desarmes do disjuntor de alimentação.
causa:curto circuito do cabo de alimentação ao prensa caboem função do cabo de aço de segurança estar arrebentado forçando o cabo.
ação:identificado cabo em curto e isolado, e montado novo cabo de aço";MINI RCA;Concluído;Vanessa, Fabrício e Marcelo Avélisio;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\09-SETEMBRO\20240906_MiniRCA_PC_Obstrução do Duto de Refiles - CADASTRADO E CONCLUÍDO.xlsx
REF;;;23/08/2025 13:00;23/08/2025 17:28;268;ELETRICA;A 4 - CURTO CIRCUITO;Queima do inversor do braço do RFI;RCA;Concluído;Anderson, Lucas,Vanessa e Roni;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\PC\09-SETEMBRO\20240910_MiniRCA_PC_Rolete Superior Travado do Three Roll - REMOVIDA.xlsm
REF;;;16/09/2025 03:04;16/09/2025 04:45;101;ELETRICA;A 4 - SENSOR RUIM;"sensor da porta fora de posição deixando a porta mais baixo e tirando o RFI fora de posição
Manutenção: Ocorrência: Ângulos de inclinação e pivô fora de posição.
Causa: Ao bascular RFI encostava na porta e alterava a posição do pivô e inclinação.
Ação: Ajustado sensor de porta aberta, sensor de posição pivô em repouso e soldado stop mecânico para limitar movimentação do pivô.";MINI RCA;Concluído;Vanessa, Danilo, Fabiano e Gilvan;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RL\04-ABRIL\20240425_ELE_MiniRCA_RL_Falha no movimento de abre e fecha caixa desenrolador CONCLUÍDA e CADASTRADA.xlsm
REF;;;18/09/2025 12:20;18/09/2025 22:30;610;MECANICA;A 1 - TRAVAMENTO;Atraso devido problema na talha que levanta a tampa de aquecimento do BBF2, ficou algum tempo com a tampa aberta (teve que voltar o filtro para aquecer novamente);CAPA;Concluído;Vanessa, Roni, Clauderson e José Carlos;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RL\05-MAIO\20240502_MEC_RL_MiniRCA_Quebra do encosto do separador de saída - CONCLUÍDA e CADASTRADA.xlsm
REF;;;26/09/2025 07:13;26/09/2025 11:42;269;ELETRICA;A 4 - DESARME;Devido  ao aborto de vazamento por alto-alto na partida  Manutencao Eletrica e time de especializado atauando pra ver o que o houve e mecanica atuando na troca valvula do Skimiring com falha.;RCA;Concluído;Vanessa, José Carlos e Marcos Paulo;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RL\05-MAIO\20240521_MEC_RL_RCA_Quebra da Mesa do Loop - CONCLUÍDA E CADASTRADA.xlsm
REF;;;28/09/2025 09:25;28/09/2025 11:25;120;MECANICA;A 1 - PRESSÃO INADEQUADA;"Falha da valvula S3 do holder
Manut.
Ocorrência: Forno não bascula
Causa: Válvula S3 com passagem
Ação: Substituída S3";MINI RCA;Concluído;Vanessa, Roni, Victor e Gilvan;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RL\09-SETEMBRO\20240913_RCA_RL_ELE_Erro IO ac80 Drives - CADASTRADO E CONCLUÍDO.xlsm
REF;;;30/09/2025 17:39;30/09/2025 19:45;126;ELETRICA;A 4 - SENSOR RUIM;"sensor do cloro ruim. abortamos vazamento pois não passou cloro.
Manutenção: Ocorrência: Operação abortou vazamento após verificar que o ACD estava sem vazão de cloro
Causa: Falha de vazamento de cloro (sensor danificado), colocando acd para tratamento sem cloro
Ação: Feito troca do sensor de vazamento de cloro, testado tratamento e liberado";MINI RCA;Concluído;Vanessa, Anderson, Alex, Lucas e André Vilela;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RL\12-DEZEMBRO\20241202-1_RCA_RL_Tombador Do Vão 1 Sem Movimentos.xlsm
REF;;;09/10/2025 05:36;09/10/2025 09:42;246;MECANICA;A 1 - VAZAMENTO DE AR / ÓLEO / LÍQUIDO;"Vazamento de água no molde
Manut.
Ocorrência: Vazamento de água nos moldes na troca de mesa
Causa: Vedação e furos roscados danificados
Ação: Feito furos extras e repassado roscas somado a troca da vedação";RCA;Concluído;Matheus, Rafael, Carolina, Adriano, Vanessa e Maicon;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RM1\02-FEVEREIRO\20240203_MEC_RM1_MiniRCA_Chaparia da vala de entrada CONCLUIDA E CADASTRADA.xlsm
REF;;;14/10/2025 10:50;14/10/2025 12:11;81;MECANICA;A 1 - FLUXO INADEQUADO;"Foi trocado o molde duas vezes devido falha de agua
Manutenção.Ocorrência:Falta de água no molde. Causa:A definir. Ação: Troca do molde da posição 1";MINI RCA;Concluído;Gambi, Tiago, Jonas, José, Cruyff, Larissa, Diego e Vilela;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RM1\02-FEVEREIRO\20240210_MEC_RM1_RCA_Travamento porca mandril enrolador CONCLUIDA E CADASTRADA.xlsm
REF;;;28/10/2025 02:29;28/10/2025 03:29;60;MECANICA;A 1 - DESGASTE;"quebra do rotor 2 feito troca e procedimento aquecimento e partida e teste de vazoes de gases.

OCORRÊNCIA: ALARME DE QUEBRA DE ROTOR NA PARTIDA DE VAZAMENTO APÓS LIMPEZA DO SNIF.

CAUSA: EM ANÁLISE

AÇÃO: REALIZADO A TROCA DO ROTOR E MONTAGEM DO CONJUNTO RESERVA.
WO2576200";MINI RCA;Concluído;Vanessa, Clauderson, João Pedro e Vinícius;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RM1\03-MARCO\20240316_MEC_RM1_MiniRCA_Quebra do Varão do Mandril Enrolador - CADASTRADO E CONCLUÍDO.xlsm
REF;;;10/11/2025 17:24;10/11/2025 18:43;79;MECANICA;A 1 - FRATURADO / RACHADO;"ao prechecar a máquina, o rotor 2 do snif veio a quebrar sendo assim abortamos o vazamento antes mesmo do metal cair na sapata.
Manutenção Ocorrência: aborto de vazamento 
causa: fixação do rotor de grafite com eixo metálico quebrado no rotor 2 snif
Ação: troca do rotor 2 e acompanhado parâmetros WO2585293";MINI RCA;Concluído;Vanessa, Roni, Cruyff e Chinaqui;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RM1\03-MARCO\20240328_MEC_RM1_RCA_Quebra da Haste do Cilindro de Expansão do Mandril Enrolador - CADASTRADO E CO.xlsm
REF;;;11/11/2025 11:34;11/11/2025 12:49;75;MECANICA;A 1 - VAZAMENTO DE AR / ÓLEO / LÍQUIDO;"Devido ao vazamento de óleo do hidráulico da calha movel, foi necessário fazer a troca das mangueiras
Ocorrencia: vazamento de oleo no cilndro da calha
Causa: Retentor do cilindro com grande vazamento
Ação: Desmontagem do cilindro, efetuado reparo.
WO2585553";MINI RCA;Concluído;Roni, Nathalia, Chinaqui, Wander e André Vilela;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RM1\07-JULHO\20240705_ELE_RM1_MiniRCA_Falha no drive do refilador - CONCLUÍDA E CADASTRADA.xlsm
REF;;;15/11/2025 07:45;15/11/2025 10:43;178;ELETRICA;A 4 - CORRENTE ANORMAL;"falha nas bombas hidráulicas
Manutenção: Ocorrência: Falha na subida do forno Holder ao iniciar vazamento.
Causa: Válvula S2 hidráulico do Holder sem acionamento. Defeito no plugue.
Ação: Trocado válvula e plugue elétrico. WO2586766";MINI RCA;Concluído;Fabiano, Clauderson, Cruyff, Rafael;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RM2\06-JUNHO\20240608_ELE_RM2_RCA_Desarme do Drive Bridle 1_CONCLUIDO e CADASTRADA.xlsm
REF;;;21/11/2025 03:47;21/11/2025 05:37;110;MECANICA;A 1 - FRATURADO / RACHADO;"na partida do vazamento, deu alarme de quebra do rotor 2 Snif, sendo necessário abortar o vazamento.

Ocorrência: Alarme de quebra do rotor 2.
Causa: Quebra após troca da junta de vedação da tampa do snif. Quebra na fixação do rotor com o eixo metálico.
Ação: Realizado a troca do rotor e montado conjunto reserva.

WO2588952";MINI RCA;Concluído;Roni, Clauderson e Wander;;C:\Users\leona\Downloads\DADOS_ANALISE_FALHA\ACAB\Análise de Falha - 2024\RM2\06-JUNHO\Mini RCA RM2 - Falha no Teas e Feas CONCLUÍDA E CADASTRADA.xlsm
